review_id,product,category,rating,review_text,review_clean,word_count,sentiment,label,is_defective
REV_02294,NVIDIA GTX 1660,Tarjeta de Video,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_02295,AMD RX 6600,Tarjeta de Video,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02296,ASUS GTX 1650,Tarjeta de Video,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02297,BenQ GW2480,Monitor,2,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_02298,Crucial Ballistix 32GB,Memoria RAM,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02299,AMD RX 6600,Tarjeta de Video,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02300,Acer Aspire 5,Laptop,2,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_02301,Xerox Phaser 7100,Impresora,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02302,Intel Core i7-1355U,Procesador,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_02303,Crucial Ballistix 32GB,Memoria RAM,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02304,LG 24MK400H,Monitor,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02305,MSI RX 580,Tarjeta de Video,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02306,HP Pavilion 15,Laptop,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02307,Canon PIXMA G3110,Impresora,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02308,AMD RX 6600,Tarjeta de Video,1,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_02309,NVIDIA GTX 1660,Tarjeta de Video,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_02310,Intel Core i7-1355U,Procesador,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02311,HyperX Impact 16GB,Memoria RAM,1,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_02312,Intel Core i7-1355U,Procesador,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_02313,GIGABYTE G27FC,Monitor,2,"Defecto de fábrica evidente, el ventilador hace ruido extraño.",defecto de fábrica evidente el ventilador hace ruido extraño,9,negative,1,1
REV_02314,AMD RX 6600,Tarjeta de Video,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02315,ASUS VivoBook 14,Laptop,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02316,Epson L4260,Impresora,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02317,Intel Core i5-12400,Procesador,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02318,AMD RX 6600,Tarjeta de Video,2,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_02319,Intel Core i3-13100,Procesador,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02320,Kingston Fury Beast 16GB,Memoria RAM,2,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_02321,GIGABYTE RTX 3060,Tarjeta de Video,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02322,Acer Aspire 5,Laptop,2,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_02323,Dell Inspiron 15,Laptop,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02324,LG 24MK400H,Monitor,1,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_02325,Epson EcoTank L3250,Impresora,1,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_02326,ASUS GTX 1650,Tarjeta de Video,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02327,"Samsung T35F 27""",Monitor,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_02328,LG 24MK400H,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02329,ASUS VivoBook 14,Laptop,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02330,HyperX Impact 16GB,Memoria RAM,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_02331,Kingston Fury Beast 16GB,Memoria RAM,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02332,Crucial Ballistix 32GB,Memoria RAM,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_02333,Crucial Ballistix 32GB,Memoria RAM,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_02334,GIGABYTE G27FC,Monitor,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02335,LG 24MK400H,Monitor,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02336,LG 24MK400H,Monitor,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02337,Epson EcoTank L3250,Impresora,2,"El cable de alimentación viene defectuoso, genera chispas.",el cable de alimentación viene defectuoso genera chispas,8,negative,1,1
REV_02338,Corsair Vengeance 8GB,Memoria RAM,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02339,Intel Core i3-13100,Procesador,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02340,GIGABYTE G27FC,Monitor,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_02341,HP LaserJet Pro M15w,Impresora,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_02342,ADATA XPG 8GB,Memoria RAM,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02343,ASUS VivoBook 14,Laptop,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02344,LG 24MK400H,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02345,Epson EcoTank L3250,Impresora,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_02346,NVIDIA GTX 1660,Tarjeta de Video,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02347,NVIDIA GTX 1660,Tarjeta de Video,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_02348,ASUS GTX 1650,Tarjeta de Video,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02349,ADATA XPG 8GB,Memoria RAM,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02350,NVIDIA GTX 1660,Tarjeta de Video,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_02351,Canon PIXMA G3110,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02352,MSI RX 580,Tarjeta de Video,2,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_02353,LG 24MK400H,Monitor,1,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_02354,HP Pavilion 15,Laptop,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_02355,Epson EcoTank L3250,Impresora,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02356,AMD Ryzen 7 3700X,Procesador,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02357,"Samsung T35F 27""",Monitor,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02358,GIGABYTE RTX 3060,Tarjeta de Video,2,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_02359,HP Pavilion 15,Laptop,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02360,AOC 24G2,Monitor,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02361,Canon PIXMA G3110,Impresora,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_02362,Dell Inspiron 15,Laptop,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_02363,NVIDIA GTX 1660,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02364,ASUS GTX 1650,Tarjeta de Video,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02365,Kingston Fury Beast 16GB,Memoria RAM,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02366,"Samsung T35F 27""",Monitor,1,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_02367,Epson EcoTank L3250,Impresora,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02368,HyperX Impact 16GB,Memoria RAM,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_02369,GIGABYTE G27FC,Monitor,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02370,GIGABYTE RTX 3060,Tarjeta de Video,2,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_02371,MSI RX 580,Tarjeta de Video,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_02372,Corsair Vengeance 8GB,Memoria RAM,1,"Defecto de fábrica evidente, el ventilador hace ruido extraño.",defecto de fábrica evidente el ventilador hace ruido extraño,9,negative,1,1
REV_02373,Kingston Fury Beast 16GB,Memoria RAM,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02374,Epson EcoTank L3250,Impresora,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02375,MSI RX 580,Tarjeta de Video,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_02376,AMD Ryzen 5 5600,Procesador,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02377,ADATA XPG 8GB,Memoria RAM,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02378,Epson EcoTank L3250,Impresora,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02379,Dell Inspiron 15,Laptop,2,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_02380,HP Pavilion 15,Laptop,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_02381,AOC 24G2,Monitor,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_02382,AMD Ryzen 5 5600,Procesador,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_02383,NVIDIA GTX 1660,Tarjeta de Video,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02384,Intel Core i5-12400,Procesador,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_02385,HyperX Impact 16GB,Memoria RAM,1,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_02386,AMD RX 6600,Tarjeta de Video,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_02387,BenQ GW2480,Monitor,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02388,HP LaserJet Pro M15w,Impresora,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02389,Epson EcoTank L3250,Impresora,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_02390,GIGABYTE G27FC,Monitor,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_02391,MSI RX 580,Tarjeta de Video,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_02392,AMD Ryzen 5 5600,Procesador,1,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_02393,Xerox Phaser 7100,Impresora,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
